_id,gameId,teamId,assists,blocks,steals,fieldGoalsPercentage,threePointersPercentage,freeThrowsPercentage,reboundsDefensive,reboundsOffensive,reboundsTotal,turnovers,q1Points,q2Points,q3Points,q4Points
699821cee161b702e08822db,22500677,1610612742,22,3,6,0.452,0.167,0.667,36,14,50,17,29,19,27,30
699821cee161b702e08822dc,22500677,1610612750,26,6,15,0.457,0.353,0.741,31,11,42,12,31,27,34,26
699821cee161b702e08822dd,22500676,1610612763,27,7,10,0.457,0.35,0.75,21,8,29,12,28,27,20,22
699821cee161b702e08822de,22500676,1610612766,25,1,5,0.489,0.405,0.875,30,13,43,17,36,26,28,22
699821cee161b702e08822df,22500673,1610612737,29,2,11,0.484,0.429,0.692,28,10,38,9,38,22,27,30
699821cee161b702e08822e0,22500673,1610612738,21,6,3,0.472,0.265,0.813,36,15,51,16,18,28,30,30
699821cee161b702e08822e1,22500674,1610612748,27,5,6,0.5,0.441,0.913,39,9,48,18,27,41,20,36
699821cee161b702e08822e2,22500675,1610612752,32,5,12,0.5,0.368,0.833,35,13,48,16,18,29,35,37
699821cee161b702e08822e3,22500674,1610612753,36,6,12,0.5,0.421,0.765,30,12,42,7,34,25,40,34
699821cee161b702e08822e4,22500675,1610612761,20,8,9,0.38,0.269,0.862,31,12,43,20,28,23,19,22
699821cee161b702e08822e5,22500671,1610612739,32,2,12,0.526,0.386,0.769,32,14,46,8,24,33,42,30
699821cee161b702e08822e6,22500672,1610612741,27,3,3,0.477,0.4,0.778,38,9,47,11,33,20,32,25
699821cee161b702e08822e7,22500671,1610612747,21,3,7,0.481,0.281,0.667,28,8,36,16,28,27,22,22
699821cee161b702e08822e8,22500672,1610612754,30,3,7,0.447,0.417,0.88,37,6,43,6,24,25,27,37
699821cee161b702e08822e9,22500670,1610612746,27,3,10,0.466,0.391,0.714,27,12,39,11,18,35,36,26
699821cee161b702e08822ea,22500670,1610612762,28,3,6,0.451,0.364,0.81,30,10,40,15,29,25,20,29
699821cee161b702e08822eb,22500668,1610612743,22,9,4,0.476,0.345,0.739,36,13,49,15,18,28,26,35
699821cee161b702e08822ec,22500669,1610612751,28,2,9,0.507,0.406,0.684,23,12,35,20,29,22,24,27
699821cee161b702e08822ed,22500669,1610612756,22,5,12,0.558,0.25,0.75,22,10,32,15,28,32,22,24
699821cee161b702e08822ee,22500668,1610612765,24,3,10,0.468,0.194,0.833,28,13,41,6,31,21,30,27
699821cee161b702e08822ef,22500667,1610612740,25,11,13,0.343,0.25,0.773,33,21,54,8,14,32,23,26
699821cee161b702e08822f0,22500666,1610612749,29,4,4,0.512,0.441,0.704,30,8,38,11,34,28,33,27
699821cee161b702e08822f1,22500666,1610612755,35,5,7,0.525,0.524,0.733,31,15,46,6,42,29,35,33
699821cee161b702e08822f2,22500667,1610612760,25,9,4,0.402,0.342,0.913,40,13,53,16,17,31,31,25
699821cee161b702e08822f3,22500665,1610612752,24,1,11,0.474,0.406,0.889,32,12,44,18,36,16,20,31
699821cee161b702e08822f4,22500665,1610612758,18,3,8,0.402,0.167,0.857,30,14,44,16,26,25,21,15
699821cee161b702e08822f5,22500664,1610612757,19,5,10,0.385,0.368,0.565,40,29,69,20,28,25,34,24
699821cee161b702e08822f6,22500664,1610612764,27,12,16,0.408,0.436,0.857,32,14,46,13,26,34,26,29
699821cee161b702e08822f7,22500663,1610612744,21,4,13,0.347,0.231,0.615,34,11,45,18,20,18,19,26
699821cee161b702e08822f8,22500663,1610612750,29,10,12,0.457,0.4,0.769,47,9,56,22,21,32,22,33
699821cee161b702e08822f9,22500660,1610612738,24,4,11,0.433,0.382,0.611,31,10,41,17,32,20,23,27
699821cee161b702e08822fa,22500661,1610612741,31,0,5,0.524,0.367,0.778,35,5,40,15,31,25,33,29
699821cee161b702e08822fb,22500662,1610612745,29,3,9,0.446,0.297,0.75,41,16,57,16,23,28,25,32
699821cee161b702e08822fc,22500661,1610612747,26,3,7,0.561,0.485,0.724,32,3,35,6,35,34,35,25
699821cee161b702e08822fd,22500660,1610612757,17,8,11,0.41,0.25,0.667,35,11,46,18,11,26,28,29
699821cee161b702e08822fe,22500662,1610612763,26,5,9,0.371,0.189,0.824,31,21,52,13,24,30,23,22
699821cee161b702e08822ff,22500658,1610612739,23,5,6,0.532,0.44,0.704,38,7,45,14,22,39,30,23
699821cee161b702e0882300,22500658,1610612753,21,6,10,0.404,0.282,0.733,29,13,42,11,32,24,25,17
699821cee161b702e0882301,22500657,1610612755,20,3,14,0.393,0.3,0.737,21,12,33,17,22,22,15,34
699821cee161b702e0882302,22500657,1610612766,34,4,8,0.566,0.415,0.704,39,14,53,23,28,41,40,21
699821cee161b702e0882303,22500659,1610612737,35,9,11,0.5,0.419,0.941,37,9,46,14,34,26,35,37
699821cee161b702e0882304,22500659,1610612754,31,7,11,0.462,0.286,0.8,35,7,42,16,38,26,28,24
699821cee161b702e0882305,22500656,1610612746,20,5,12,0.564,0.48,0.897,44,7,51,19,38,30,28,30
699821cee161b702e0882306,22500656,1610612751,23,4,14,0.341,0.209,0.88,27,9,36,16,14,23,29,23
699821cee161b702e0882307,22500655,1610612748,21,3,6,0.419,0.257,0.828,41,18,59,10,32,26,24,29
699821cee161b702e0882308,22500655,1610612756,14,7,6,0.37,0.2,0.808,35,21,56,10,21,27,29,25
699821cee161b702e0882309,22500654,1610612740,23,5,3,0.402,0.265,0.765,39,19,58,10,25,31,26,22
699821cee161b702e088230a,22500654,1610612759,22,5,2,0.395,0.273,0.594,36,10,46,11,28,19,21,27
699821cee161b702e088230b,22500653,1610612760,21,5,5,0.44,0.256,0.774,32,5,37,11,30,20,31,20
699821cee161b702e088230c,22500653,1610612761,28,6,10,0.43,0.353,0.654,39,12,51,11,25,29,25,24
699821cee161b702e088230d,22500644,1610612744,31,5,20,0.421,0.314,0.938,39,6,45,12,24,23,38,26
699821cee161b702e088230e,22500644,1610612750,16,5,6,0.38,0.342,0.6,40,10,50,25,19,27,17,22
699821cee161b702e088230f,22500650,1610612758,32,7,7,0.524,0.44,0.607,21,12,33,19,35,30,28,23
699821cee161b702e0882310,22500650,1610612765,31,5,15,0.549,0.516,0.821,27,16,43,18,35,43,35,26
699821cee161b702e0882311,22500652,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
699821cee161b702e0882312,22500651,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
699821cee161b702e0882313,22500649,1610612748,35,6,10,0.435,0.404,0.81,38,26,64,13,35,38,35,39
699821cee161b702e0882314,22500649,1610612762,36,10,9,0.478,0.28,0.75,27,7,34,14,34,18,37,27
699821cee161b702e0882315,22500648,1610612742,22,6,10,0.415,0.345,0.759,32,11,43,11,28,24,35,23
699821cee161b702e0882316,22500648,1610612747,26,8,7,0.444,0.412,0.759,41,16,57,14,37,28,14,37
699821cee161b702e0882317,22500647,1610612738,28,5,10,0.444,0.319,0.889,30,8,38,6,28,30,27,26
699821cee161b702e0882318,22500647,1610612741,32,6,2,0.506,0.467,0.875,36,8,44,15,30,22,36,26
699821cee161b702e0882319,22500646,1610612739,27,6,11,0.531,0.441,0.818,30,8,38,14,25,30,27,37
699821cee161b702e088231a,22500646,1610612753,21,3,8,0.407,0.275,0.875,27,10,37,16,23,25,22,35
699821cee161b702e088231b,22500643,1610612752,27,5,6,0.441,0.341,0.556,34,19,53,10,34,26,30,22
699821cee161b702e088231c,22500643,1610612755,24,4,7,0.506,0.31,0.759,31,6,37,13,34,30,13,32
699821cee161b702e088231d,22500645,1610612764,35,6,14,0.458,0.358,0.889,24,10,34,13,34,24,23,34
699821cee161b702e088231e,22500645,1610612766,30,3,8,0.519,0.389,0.767,34,12,46,21,35,31,27,26
699821cee161b702e088231f,22500642,1610612757,22,3,7,0.398,0.289,0.7,31,14,45,13,12,31,31,24
699821cee161b702e0882320,22500642,1610612761,28,9,7,0.529,0.31,0.647,36,10,46,16,19,31,26,34
699821cee161b702e0882321,22500640,1610612743,27,3,8,0.402,0.293,0.87,41,6,47,7,21,27,30,24
699821cee161b702e0882322,22500640,1610612749,24,8,7,0.4,0.308,0.741,40,11,51,10,21,21,21,37
699821cee161b702e0882323,22500639,1610612740,29,4,14,0.465,0.361,0.848,31,18,49,10,30,30,33,40
699821cee161b702e0882324,22500641,1610612754,34,1,5,0.469,0.421,0.55,37,14,51,10,39,19,31,28
699821cee161b702e0882325,22500641,1610612760,18,8,4,0.488,0.269,0.9,37,4,41,9,28,25,32,29
699821cee161b702e0882326,22500639,1610612763,34,10,4,0.489,0.383,0.864,33,14,47,19,30,35,36,26
699821cee161b702e0882327,22500636,1610612737,28,3,5,0.531,0.5,0.688,39,9,48,21,27,37,20,26
699821cee161b702e0882328,22500637,1610612738,35,5,8,0.45,0.431,0.625,32,9,41,8,28,21,29,26
699821cee161b702e0882329,22500638,1610612739,23,6,6,0.458,0.361,0.815,32,16,48,6,35,33,34,21
699821cee161b702e088232a,22500637,1610612751,22,6,5,0.442,0.295,0.853,42,16,58,17,28,27,26,23
699821cee161b702e088232b,22500636,1610612756,24,3,15,0.442,0.324,0.889,31,11,42,12,31,28,32,12
699821cee161b702e088232c,22500638,1610612758,26,2,5,0.472,0.394,0.955,33,10,43,11,35,36,22,25
699821cee161b702e088232d,22500635,1610612745,21,7,11,0.494,0.346,0.8,31,12,43,15,28,24,34,25
699821cee161b702e088232e,22500635,1610612765,22,4,9,0.476,0.219,0.708,26,9,35,16,20,32,20,32
699821cee161b702e088232f,22500633,1610612746,23,0,8,0.476,0.387,0.952,36,13,49,18,36,28,22,26
699821cee161b702e0882330,22500633,1610612747,24,8,14,0.455,0.333,0.722,28,6,34,10,29,18,25,32
699821cee161b702e0882331,22500634,1610612748,27,4,12,0.457,0.2,0.789,26,14,40,15,31,32,29,18
699821cee161b702e0882332,22500634,1610612757,26,5,10,0.5,0.4,0.846,36,14,50,18,38,26,39,24
699821cee161b702e0882333,22500632,1610612759,30,11,8,0.506,0.419,0.833,34,7,41,10,31,34,32,29
699821cee161b702e0882334,22500632,1610612762,31,3,5,0.478,0.4,0.846,33,11,44,16,31,22,39,17
699821cee161b702e0882335,22500631,1610612741,28,1,7,0.442,0.436,0.818,38,5,43,11,26,34,33,27
699821cee161b702e0882336,22500631,1610612750,29,9,6,0.462,0.366,0.933,36,9,45,14,32,29,29,25
699821cee161b702e0882337,22500630,1610612742,25,6,6,0.5,0.371,0.8,43,11,54,21,24,31,29,39
699821cee161b702e0882338,22500630,1610612744,29,7,15,0.448,0.326,0.778,31,4,35,10,27,23,39,26
699821cee161b702e0882339,22500629,1610612743,22,6,9,0.446,0.346,0.923,35,11,46,11,27,21,33,26
699821cee161b702e088233a,22500628,1610612745,33,5,13,0.465,0.45,0.5,31,15,46,16,34,27,27,27
699821cee161b702e088233b,22500627,1610612753,25,4,7,0.418,0.378,0.773,25,6,31,12,20,21,26,30
699821cee161b702e088233c,22500628,1610612755,41,4,13,0.551,0.344,0.864,37,9,46,15,32,36,22,25
699821cee161b702e088233d,22500629,1610612764,20,6,9,0.381,0.302,0.833,28,14,42,14,23,23,29,22
699821cee161b702e088233e,22500627,1610612766,26,4,7,0.544,0.472,0.84,37,10,47,14,35,27,35,27
699821cee161b702e088233f,22500626,1610612758,25,6,6,0.466,0.273,0.818,33,12,45,14,30,31,21,27
699821cee161b702e0882340,22500626,1610612761,30,3,11,0.457,0.394,0.92,32,15,47,10,26,26,43,27
699821cee161b702e0882341,22500625,1610612749,30,0,6,0.494,0.39,0.667,34,5,39,16,18,33,26,25
699821cee161b702e0882342,22500625,1610612760,24,3,12,0.544,0.389,0.667,35,7,42,8,38,31,30,23
699821cee161b702e0882343,22500623,1610612737,34,6,9,0.467,0.444,0.75,31,11,42,16,31,35,28,30
699821cee161b702e0882344,22500624,1610612740,19,6,13,0.419,0.219,0.833,32,14,46,17,30,32,22,20
699821cee161b702e0882345,22500623,1610612763,26,7,7,0.462,0.343,0.889,30,13,43,17,32,27,36,27
699821cee161b702e0882346,22500624,1610612765,26,8,12,0.443,0.385,0.792,34,13,47,18,34,34,21,23
699821cee161b702e0882347,22500621,1610612738,24,6,8,0.477,0.387,0.92,40,14,54,14,30,36,25,28
699821cee161b702e0882348,22500622,1610612751,15,4,5,0.291,0.275,0.692,23,4,27,14,20,18,18,10
699821cee161b702e0882349,22500622,1610612752,28,6,10,0.575,0.5,0.706,48,8,56,12,38,22,28,32
699821cee161b702e088234a,22500621,1610612754,31,2,6,0.394,0.267,0.783,29,13,42,13,20,26,32,26
699821cee161b702e088234b,22500620,1610612739,20,8,6,0.391,0.2,0.75,43,17,60,20,33,23,20,18
699821cee161b702e088234c,22500620,1610612766,20,4,12,0.337,0.17,0.722,30,17,47,12,20,12,32,23
699821cee161b702e088234d,22500617,1610612743,27,7,6,0.448,0.405,0.737,26,5,31,5,37,34,17,19
699821cee161b702e088234e,22500618,1610612744,28,1,7,0.516,0.372,0.654,22,14,36,17,28,22,44,33
699821cee161b702e088234f,22500617,1610612747,24,2,3,0.506,0.4,0.656,41,10,51,12,28,29,29,29
699821cee161b702e0882350,22500619,1610612748,33,2,6,0.48,0.5,0.625,34,12,46,10,32,45,23,30
699821cee161b702e0882351,22500619,1610612758,27,4,6,0.506,0.367,0.857,41,8,49,15,25,39,25,28
699821cee161b702e0882352,22500618,1610612761,42,3,7,0.593,0.618,1,28,9,37,15,41,29,38,37
699821cee161b702e0882353,22500616,1610612750,28,6,12,0.44,0.298,0.741,31,15,46,11,34,24,38,26
699821cee161b702e0882354,22500616,1610612762,31,4,8,0.552,0.414,0.731,37,8,45,16,29,30,25,43
699821cee161b702e0882355,22500614,1610612741,40,11,10,0.565,0.532,0.75,33,9,42,12,25,45,32,36
699821cee161b702e0882356,22500615,1610612745,29,9,5,0.518,0.37,0.682,37,6,43,14,28,32,22,29
699821cee161b702e0882357,22500614,1610612746,24,5,6,0.467,0.333,0.824,30,11,41,16,30,19,34,27
699821cee161b702e0882358,22500615,1610612759,24,5,7,0.39,0.28,1,31,14,45,9,39,31,22,14
699821cee161b702e0882359,22500613,1610612755,20,6,12,0.419,0.324,0.778,31,18,49,19,30,23,31,26
699821cee161b702e088235a,22500613,1610612756,25,2,5,0.435,0.41,1,27,15,42,22,27,30,40,19
699821cee161b702e088235b,22500612,1610612744,38,3,11,0.516,0.471,0.765,38,8,46,13,36,34,34,31
699821cee161b702e088235c,22500612,1610612748,30,2,6,0.394,0.289,0.875,34,20,54,19,34,32,27,19
699821cee161b702e088235d,22500017,1610612738,13,4,7,0.398,0.317,0.8,31,14,45,14,29,22,31,21
699821cee161b702e088235e,22500017,1610612765,24,9,9,0.432,0.314,0.739,32,9,41,8,26,33,25,20
699821cee161b702e088235f,22500610,1610612751,28,1,7,0.506,0.395,0.952,21,7,28,7,26,42,21,28
699821cee161b702e0882360,22500610,1610612756,29,4,4,0.571,0.513,0.783,28,7,35,12,40,32,31,23
699821cee161b702e0882361,22500609,1610612754,24,9,4,0.476,0.382,0.786,34,12,46,22,30,25,26,23
699821cee161b702e0882362,22500609,1610612755,22,5,18,0.477,0.294,0.667,25,15,40,8,33,17,32,31
699821cee161b702e0882363,22500016,1610612742,25,5,9,0.488,0.469,0.679,42,7,49,17,31,44,19,20
699821cee161b702e0882364,22500016,1610612752,22,5,10,0.4,0.29,0.6,36,17,53,17,22,25,24,26
699821cee161b702e0882365,22500611,1610612759,32,12,9,0.557,0.421,0.76,35,3,38,13,34,27,35,27
699821cee161b702e0882366,22500611,1610612762,31,1,10,0.402,0.351,0.852,27,15,42,13,26,31,23,30
699821cee161b702e0882367,22500608,1610612746,20,6,12,0.462,0.179,0.868,31,12,43,16,26,28,25,31
699821cee161b702e0882368,22500608,1610612764,27,5,7,0.43,0.371,0.864,30,15,45,19,26,27,28,25
699821cee161b702e0882369,22500015,1610612739,20,5,8,0.374,0.229,0.8,35,19,54,21,27,24,28,25
699821cee161b702e088236a,22500015,1610612760,32,6,11,0.556,0.489,0.65,32,6,38,11,32,34,25,45
699821cee161b702e088236b,22500014,1610612737,33,6,9,0.406,0.286,0.833,37,14,51,10,19,19,34,38
699821cee161b702e088236c,22500014,1610612749,24,6,8,0.494,0.444,0.72,43,4,47,13,20,34,26,32
699821cee161b702e088236d,22500607,1610612747,25,6,6,0.482,0.389,0.824,39,9,48,15,23,32,32,23
699821cee161b702e088236e,22500607,1610612761,30,5,7,0.418,0.219,0.667,33,10,43,9,30,24,26,13
699821cee161b702e088236f,22500606,1610612757,18,4,7,0.482,0.25,0.879,32,11,43,14,32,32,29,24
699821cee161b702e0882370,22500606,1610612758,29,5,8,0.488,0.355,0.833,30,10,40,16,32,21,29,28
699821cee161b702e0882371,22500605,1610612743,21,5,7,0.405,0.211,0.833,21,8,29,8,18,16,23,30
699821cee161b702e0882372,22500605,1610612766,30,3,4,0.494,0.324,0.846,36,16,52,12,33,27,27,23
699821cee161b702e0882373,22500604,1610612740,27,5,10,0.5,0.385,0.8,29,10,39,13,30,24,26,30
699821cee161b702e0882374,22500603,1610612741,41,5,8,0.521,0.435,0.667,34,10,44,7,39,31,25,29
699821cee161b702e0882375,22500604,1610612745,22,4,9,0.5,0.361,0.727,30,17,47,15,32,32,23,32
699821cee161b702e0882376,22500603,1610612751,33,4,4,0.458,0.432,0.667,31,7,38,11,22,29,20,31
699821cee161b702e0882377,22500602,1610612753,30,6,5,0.442,0.303,0.938,30,12,42,17,23,30,28,28
699821cee161b702e0882378,22500602,1610612763,31,7,12,0.527,0.371,0.68,33,9,42,12,40,32,28,26
699821cee161b702e0882379,22500601,1610612747,25,6,8,0.494,0.419,0.905,20,7,27,15,27,34,29,26
699821cee161b702e088237a,22500601,1610612757,24,5,9,0.523,0.381,0.765,30,12,42,15,40,31,36,25
699821cee161b702e088237b,22500600,1610612743,31,4,7,0.529,0.4,0.739,34,4,38,12,36,26,21,38
699821cee161b702e088237c,22500600,1610612764,20,4,9,0.458,0.367,0.552,31,17,48,11,29,34,23,29
699821cee161b702e088237d,22500599,1610612744,34,7,8,0.548,0.442,0.846,32,9,41,11,39,30,43,24
699821cee161b702e088237e,22500599,1610612766,27,3,5,0.457,0.364,0.824,32,12,44,17,28,29,37,22
699821cee161b702e088237f,22500597,1610612748,30,4,7,0.369,0.4,0.714,30,21,51,4,30,30,35,27
699821cee161b702e0882380,22500598,1610612750,22,7,7,0.467,0.412,0.893,29,12,41,11,22,22,40,39
699821cee161b702e0882381,22500598,1610612759,35,5,6,0.5,0.395,0.607,26,17,43,11,21,48,27,30
699821cee161b702e0882382,22500597,1610612760,23,6,3,0.545,0.448,0.821,41,5,46,14,37,28,30,25
699821cee161b702e0882383,22500594,1610612737,29,4,10,0.373,0.326,0.882,34,13,47,11,23,28,23,32
699821cee161b702e0882384,22500594,1610612738,27,8,9,0.505,0.423,0.818,44,11,55,16,30,52,35,15
699821cee161b702e0882385,22500596,1610612752,20,5,9,0.402,0.318,0.76,32,15,47,17,27,29,21,22
699821cee161b702e0882386,22500595,1610612754,18,2,13,0.354,0.229,0.519,36,6,42,24,11,14,28,25
699821cee161b702e0882387,22500596,1610612756,22,2,9,0.415,0.357,0.852,24,13,37,12,19,36,25,26
699821cee161b702e0882388,22500595,1610612765,32,6,15,0.495,0.471,0.684,44,7,51,19,31,28,33,29
699821cee161b702e0882389,22500593,1610612742,36,2,8,0.538,0.439,0.611,31,13,44,11,42,29,35,32
699821cee161b702e088238a,22500593,1610612762,30,3,5,0.539,0.323,0.7,30,11,41,15,29,30,35,26
699821cee161b702e088238b,22500592,1610612758,36,5,5,0.58,0.484,0.633,33,12,45,18,41,26,34,27
699821cee161b702e088238c,22500592,1610612764,23,2,9,0.489,0.324,0.762,27,7,34,11,22,39,23,31
699821cee161b702e088238d,22500591,1610612745,19,5,10,0.464,0.429,0.588,32,10,42,12,29,24,28,29
699821cee161b702e088238e,22500591,1610612750,21,7,7,0.463,0.367,0.571,33,12,45,14,34,21,27,23
699821cee161b702e088238f,22500587,1610612741,28,10,10,0.477,0.314,0.8,37,4,41,7,23,17,32,37
699821cee161b702e0882390,22500590,1610612746,25,3,12,0.519,0.361,0.867,30,6,36,16,24,28,26,31
699821cee161b702e0882391,22500587,1610612751,30,4,7,0.429,0.475,0.882,36,11,47,14,27,30,32,23
699821cee161b702e0882392,22500590,1610612761,30,5,4,0.483,0.333,0.846,24,12,36,18,32,29,28,20
699821cee161b702e0882393,22500589,1610612739,38,5,7,0.518,0.5,0.706,32,10,42,18,31,24,29,33
699821cee161b702e0882394,22500588,1610612740,22,4,4,0.5,0.419,0.8,34,8,42,8,33,33,27,26
699821cee161b702e0882395,22500588,1610612754,37,7,5,0.515,0.349,0.667,30,13,43,7,31,42,29,25
699821cee161b702e0882396,22500589,1610612755,28,8,11,0.473,0.375,0.895,24,13,37,10,31,31,29,24
699821cee161b702e0882397,22500586,1610612747,18,4,8,0.462,0.368,0.739,23,12,35,9,39,16,38,24
699821cee161b702e0882398,22500586,1610612766,34,5,3,0.543,0.465,0.938,36,14,50,12,30,34,40,31
699821cee161b702e0882399,22500585,1610612737,23,4,10,0.432,0.318,0.773,33,7,40,18,25,31,31,14
699821cee161b702e088239a,22500584,1610612744,26,6,7,0.539,0.444,0.769,28,10,38,12,30,32,37,27
699821cee161b702e088239b,22500584,1610612752,28,2,3,0.462,0.368,0.789,27,14,41,10,35,24,28,26
699821cee161b702e088239c,22500585,1610612757,23,5,13,0.453,0.304,0.708,38,16,54,14,33,21,34,29
699821cee161b702e088239d,22500583,1610612742,37,7,13,0.567,0.413,0.789,37,9,46,13,35,35,42,32
699821cee161b702e088239e,22500583,1610612762,33,4,9,0.49,0.278,0.783,27,12,39,17,24,26,29,43
699821cee161b702e088239f,22500582,1610612749,24,3,6,0.391,0.354,0.727,27,10,37,13,27,26,16,32
699821cee161b702e08823a0,22500582,1610612759,28,2,7,0.506,0.432,0.852,42,8,50,16,31,35,40,13
699821cee161b702e08823a1,22500580,1610612738,22,5,5,0.451,0.333,0.96,33,18,51,13,25,29,29,36
699821cee161b702e08823a2,22500581,1610612745,17,7,10,0.337,0.292,0.824,37,23,60,14,19,29,27,16
699821cee161b702e08823a3,22500580,1610612748,25,2,7,0.448,0.357,0.778,28,12,40,10,36,28,29,21
699821cee161b702e08823a4,22500581,1610612760,25,12,9,0.461,0.39,0.867,37,7,44,11,21,34,22,34
699821cee161b702e08823a5,22500579,1610612756,21,9,14,0.414,0.37,0.64,32,9,41,13,32,31,27,15
699821cee161b702e08823a6,22500579,1610612765,25,7,10,0.469,0.281,0.622,40,14,54,17,23,33,33,19
699821cee161b702e08823a7,22500578,1610612753,28,4,9,0.432,0.375,0.913,35,19,54,16,23,35,26,34
699821cee161b702e08823a8,22500578,1610612763,27,6,5,0.458,0.472,0.857,30,7,37,16,39,28,12,32
699821cee161b702e08823a9,22500577,1610612746,25,5,9,0.47,0.378,1,33,7,40,8,37,33,26,23
699821cee161b702e08823aa,22500577,1610612764,25,3,5,0.456,0.263,0.765,30,11,41,11,22,29,38,16
699821cee161b702e08823ab,22500576,1610612752,23,6,11,0.39,0.195,0.652,29,16,45,9,17,25,34,25
699821cee161b702e08823ac,22500576,1610612758,23,6,4,0.473,0.37,0.842,39,9,48,15,32,24,40,16
699821cee161b702e08823ad,22500575,1610612742,16,3,6,0.441,0.147,0.667,34,13,47,6,23,23,32,31
699821cee161b702e08823ae,22500575,1610612743,21,1,4,0.494,0.421,0.818,32,7,39,9,29,34,25,30
699821cee161b702e08823af,22500574,1610612740,24,7,5,0.443,0.333,0.76,35,18,53,8,27,27,33,29
699821cee161b702e08823b0,22500573,1610612741,36,5,10,0.511,0.395,0.81,30,13,43,13,36,35,23,34
699821cee161b702e08823b1,22500574,1610612751,24,5,3,0.474,0.372,0.583,33,10,43,10,31,24,32,26
699821cee161b702e08823b2,22500573,1610612762,30,2,9,0.547,0.286,0.889,28,8,36,13,39,23,32,32
699821cee161b702e08823b3,22500572,1610612739,41,5,6,0.526,0.435,0.722,40,12,52,15,33,27,33,40
699821cee161b702e08823b4,22500571,1610612754,26,7,6,0.384,0.286,0.742,32,14,46,10,18,30,30,23
699821cee161b702e08823b5,22500572,1610612755,22,5,9,0.404,0.279,0.885,31,11,42,12,18,29,28,32
699821cee161b702e08823b6,22500571,1610612761,30,5,4,0.494,0.357,0.654,38,11,49,11,39,28,27,21
699821cee161b702e08823b7,22500570,1610612744,34,5,16,0.472,0.404,0.923,30,4,34,14,38,29,28,24
699821cee161b702e08823b8,22500570,1610612757,20,3,7,0.434,0.298,0.647,37,8,45,22,24,17,30,26
699821cee161b702e08823b9,22500569,1610612737,30,1,11,0.45,0.283,0.722,20,12,32,6,30,30,26,30
699821cee161b702e08823ba,22500569,1610612747,36,3,2,0.578,0.559,0.867,37,10,47,14,37,44,21,39
699821cee161b702e08823bb,22500567,1610612740,21,4,6,0.453,0.379,0.871,35,16,51,15,31,34,27,24
699821cee161b702e08823bc,22500565,1610612741,24,3,5,0.436,0.324,0.826,26,14,40,7,24,36,28,25
699821cee161b702e08823bd,22500567,1610612743,24,3,8,0.488,0.4,0.813,27,5,32,7,32,28,29,33
699821cee161b702e08823be,22500565,1610612745,24,2,5,0.511,0.292,0.759,38,12,50,9,29,28,33,29
699821cee161b702e08823bf,22500566,1610612749,29,4,12,0.482,0.361,0.579,23,9,32,19,20,25,33,28
699821cee161b702e08823c0,22500566,1610612750,37,2,9,0.598,0.524,0.583,35,9,44,15,38,38,30,33
699821cee161b702e08823c1,22500568,1610612759,21,3,4,0.4,0.351,0.708,30,12,42,11,26,26,24,22
699821cee161b702e08823c2,22500568,1610612760,26,11,7,0.519,0.367,0.889,38,5,43,11,32,23,40,24
699821cee161b702e08823c3,22500564,1610612748,28,2,8,0.522,0.342,0.818,32,9,41,12,36,35,21,35
699821cee161b702e08823c4,22500564,1610612756,22,1,10,0.431,0.292,0.95,30,18,48,12,28,26,38,29
699821cee161b702e08823c5,22500563,1610612746,22,0,7,0.446,0.367,0.81,28,9,37,5,24,21,41,31
699821cee161b702e08823c6,22500563,1610612766,24,4,3,0.489,0.303,0.765,39,10,49,10,26,17,41,25
699821cee161b702e08823c7,22500562,1610612747,21,2,9,0.488,0.222,0.786,27,12,39,10,28,26,29,29
699821cee161b702e08823c8,22500562,1610612758,23,4,6,0.585,0.654,0.786,26,6,32,12,32,29,34,29
