_id,gameId,teamId,defRating,eOffRating,efgPct,netRating,pace,tsPct
699821d4e161b702e08a8016,42300151,1610612743,109.6,119.2,0.534,11.7,94,0.545
699821d4e161b702e08a8017,42300151,1610612747,121.3,110.3,0.544,-11.7,94,0.59
699821d4e161b702e08a8018,42300111,1610612755,124.7,112.2,0.519,-7.9,89,0.573
699821d4e161b702e08a8019,42300161,1610612756,123.7,96.9,0.5,-24.8,96.5,0.552
699821d4e161b702e08a801a,42300131,1610612753,101,82.8,0.372,-14.6,96,0.418
699821d4e161b702e08a801b,12300067,1610612753,81.7,117,0.582,34.2,93.5,0.632
699821d4e161b702e08a801c,12300069,1610612761,93.3,123.1,0.6,34.3,105,0.627
699821d4e161b702e08a801d,12300070,1610612742,98.1,107.4,0.522,10.5,105.5,0.564
699821d4e161b702e08a801e,12300068,1610612755,101.9,117.3,0.619,13.5,104,0.65
699821d4e161b702e08a801f,12300066,1610612754,93.7,95.3,0.518,4.5,111,0.566
699821d4e161b702e08a8020,12300071,1610612745,99,103.5,0.483,4.7,105.5,0.543
699821d4e161b702e08a8021,12300072,1610612749,111.5,114.8,0.556,7.7,104,0.569
699821d4e161b702e08a8022,12300073,1610612759,112.5,110.3,0.525,4.8,104,0.547
699821d4e161b702e08a8023,12300073,1610612744,117.3,111.4,0.527,-4.8,104,0.563
699821d4e161b702e08a8024,12300072,1610612763,119.2,108.9,0.562,-7.7,104,0.583
699821d4e161b702e08a8025,12300071,1610612748,103.8,96.5,0.519,-4.7,105.5,0.567
699821d4e161b702e08a8026,12300066,1610612739,98.2,90.6,0.484,-4.5,111,0.516
699821d4e161b702e08a8027,12300068,1610612737,115.4,100.6,0.524,-13.5,104,0.556
699821d4e161b702e08a8028,12300070,1610612765,108.6,96.3,0.466,-10.5,105.5,0.477
699821d4e161b702e08a8029,12300069,1610612764,127.6,93.6,0.422,-34.3,105,0.464
699821d4e161b702e08a802a,12300067,12325,116,82.3,0.479,-34.2,93.5,0.497
699821d4e161b702e08a802b,12300060,1610612738,91.7,113.9,0.552,24.8,108.5,0.565
699821d4e161b702e08a802c,12300063,1610612756,95.2,112.6,0.543,23,104.5,0.579
699821d4e161b702e08a802d,12300064,1610612743,90,102.9,0.506,13,100,0.547
699821d4e161b702e08a802e,12300061,1610612750,102.9,110,0.617,9.9,101.5,0.658
699821d4e161b702e08a802f,12300065,1610612758,108.7,111,0.537,2.9,104,0.566
699821d4e161b702e08a8030,12300062,1610612765,101.8,106.2,0.538,3.6,113,0.607
699821d4e161b702e08a8031,12300062,1610612760,105.4,103.5,0.528,-3.6,113,0.557
699821d4e161b702e08a8032,12300065,1610612762,111.5,104.6,0.51,-2.9,104,0.518
699821d4e161b702e08a8033,12300061,1610612741,112.9,105.1,0.5,-9.9,101.5,0.565
699821d4e161b702e08a8034,12300064,1610612746,103,87.9,0.43,-13,100,0.462
699821d4e161b702e08a8035,12300063,1610612747,118.3,96.3,0.533,-23,104.5,0.569
699821d4e161b702e08a8036,12300060,1610612766,116.5,87.3,0.443,-24.8,108.5,0.498
699821d4e161b702e08a8037,12300057,1610612764,101,123.4,0.618,25,104.5,0.661
699821d4e161b702e08a8038,12300058,1610612759,93.6,105.4,0.548,12.7,110,0.597
699821d4e161b702e08a8039,12300059,1610612744,108.5,105.8,0.602,0.9,106,0.613
699821d4e161b702e08a803a,12300056,1610612751,103,105.5,0.5,4,100.5,0.555
699821d4e161b702e08a803b,12300056,1610612748,107,99.3,0.474,-4,100.5,0.501
699821d4e161b702e08a803c,12300059,1610612758,109.4,105.9,0.527,-0.9,106,0.555
699821d4e161b702e08a803d,12300058,1610612745,106.4,92.5,0.391,-12.7,110,0.462
699821d4e161b702e08a803e,12300057,1610612752,126,103.7,0.511,-25,104.5,0.524
699821d4e161b702e08a803f,12300053,1610612760,95.3,114.3,0.671,22.8,105.5,0.67
699821d4e161b702e08a8040,12300054,1610612750,112.1,133.8,0.658,25.9,99.5,0.676
699821d4e161b702e08a8041,12300055,1610612746,106.2,119.8,0.622,11,98,0.639
699821d4e161b702e08a8042,12300050,1610612740,92.9,104.4,0.534,12.1,99,0.556
699821d4e161b702e08a8043,12300052,1610612761,97.1,101.2,0.487,4.8,104.5,0.554
699821d4e161b702e08a8044,12300051,1610612738,113.4,120.8,0.588,13.4,97,0.616
699821d4e161b702e08a8045,12300051,1610612752,126.8,113.6,0.54,-13.4,97,0.568
699821d4e161b702e08a8046,12300052,1610612741,101.9,93.7,0.489,-4.8,104.5,0.511
699821d4e161b702e08a8047,12300050,1610612753,105.1,92.4,0.494,-12.1,99,0.508
699821d4e161b702e08a8048,12300055,1610612743,117.2,102.4,0.477,-11,98,0.523
699821d4e161b702e08a8049,12300054,50009,138,109.9,0.495,-25.9,99.5,0.544
699821d4e161b702e08a804a,12300053,1610612749,118.1,92.6,0.495,-22.8,105.5,0.51
699821d4e161b702e08a804b,12300045,1610612739,86.4,115.3,0.611,30.1,103,0.658
699821d4e161b702e08a804c,12300048,1610612762,92.2,110,0.577,18.5,102.5,0.608
699821d4e161b702e08a804d,12300047,1610612745,86.4,93.6,0.465,8.8,103.5,0.506
699821d4e161b702e08a804e,12300049,1610612756,97.2,105,0.494,11.1,108.5,0.566
699821d4e161b702e08a804f,12300044,1610612754,113.1,116.1,0.593,4,99,0.618
699821d4e161b702e08a8050,12300046,1610612755,110.2,111.7,0.518,6.3,108.5,0.53
699821d4e161b702e08a8051,12300046,1610612751,116.5,104.2,0.586,-6.3,108.5,0.632
699821d4e161b702e08a8052,12300044,1610612737,117.2,109.9,0.554,-4,99,0.59
699821d4e161b702e08a8053,12300049,1610612757,108.3,92.7,0.5,-11.1,108.5,0.523
699821d4e161b702e08a8054,12300047,1610612759,95.2,83.3,0.431,-8.8,103.5,0.45
699821d4e161b702e08a8055,12300048,15020,110.7,91.5,0.459,-18.5,102.5,0.542
699821d4e161b702e08a8056,12300045,50009,116.5,82.3,0.416,-30.1,103,0.44
699821d4e161b702e08a8057,12300040,1610612761,86.9,126.2,0.585,39.5,106.5,0.625
699821d4e161b702e08a8058,12300042,1610612743,110.9,121,0.622,13.9,92.5,0.646
699821d4e161b702e08a8059,12300039,1610612748,122.8,127,0.643,9.2,100.5,0.667
699821d4e161b702e08a805a,12300041,1610612749,93.3,102.9,0.489,11.6,103.5,0.529
699821d4e161b702e08a805b,12300038,1610612766,111.7,115.1,0.591,1.9,103,0.599
699821d4e161b702e08a805c,12300043,1610612744,109.5,113.6,0.494,3.6,96,0.574
699821d4e161b702e08a805d,12300043,1610612758,113.1,105,0.542,-3.6,96,0.561
699821d4e161b702e08a805e,12300038,1610612760,113.6,111,0.533,-1.9,103,0.566
699821d4e161b702e08a805f,12300041,1610612747,104.9,90.8,0.428,-11.6,103.5,0.476
699821d4e161b702e08a8060,12300039,1610612763,132,120,0.567,-9.2,100.5,0.612
699821d4e161b702e08a8061,12300042,1610612741,124.7,109.4,0.511,-13.9,92.5,0.524
699821d4e161b702e08a8062,12300040,15022,126.4,84.4,0.447,-39.5,106.5,0.46
699821d4e161b702e08a8063,12300037,1610612762,124.3,128.5,0.669,4.7,107,0.739
699821d4e161b702e08a8064,12300036,1610612750,112,119.1,0.625,7.8,100.5,0.64
699821d4e161b702e08a8065,12300035,1610612737,100,100.2,0.528,2.8,106,0.568
699821d4e161b702e08a8066,12300035,1610612740,102.8,97.9,0.562,-2.8,106,0.582
699821d4e161b702e08a8067,12300036,1610612752,119.8,109.6,0.556,-7.8,100.5,0.601
699821d4e161b702e08a8068,12300037,1610612757,129,120.5,0.588,-4.7,107,0.603
699821d4e161b702e08a8069,12300033,1610612759,104,121.2,0.63,14.8,100.5,0.652
699821d4e161b702e08a806a,12300034,1610612744,112.6,114.7,0.612,3.6,111,0.642
699821d4e161b702e08a806b,12300034,1610612747,116.2,113.3,0.6,-3.6,111,0.617
699821d4e161b702e08a806c,12300033,1610612748,118.8,99.4,0.5,-14.8,100.5,0.522
699821d4e161b702e08a806d,12300031,1610612745,83.7,110.9,0.605,29.6,105,0.63
699821d4e161b702e08a806e,12300029,1610612751,100,129.7,0.596,33.7,102,0.619
699821d4e161b702e08a806f,12300032,1610612756,109.9,116.1,0.598,12.1,100.5,0.628
699821d4e161b702e08a8070,12300026,1610612753,104,103,0.512,3,101,0.563
699821d4e161b702e08a8071,12300030,1610612741,106.9,114.7,0.518,9.8,95.17,0.555
699821d4e161b702e08a8072,12300025,1610612764,85.2,87.6,0.395,4.7,108.5,0.458
699821d4e161b702e08a8073,12300027,1610612765,119,122.3,0.632,4,104.5,0.662
699821d4e161b702e08a8074,12300028,1610612763,96.3,93.3,0.506,-1.8,107.5,0.524
699821d4e161b702e08a8075,12300028,1610612737,94.4,93.4,0.527,1.8,107.5,0.535
699821d4e161b702e08a8076,12300027,1610612760,123.1,118.9,0.511,-4,104.5,0.578
699821d4e161b702e08a8077,12300025,1610612766,89.9,82.5,0.404,-4.7,108.5,0.44
699821d4e161b702e08a8078,12300030,1610612743,116.7,105.3,0.606,-9.8,95.17,0.622
699821d4e161b702e08a8079,12300026,1610612739,106.9,100.6,0.542,-3,101,0.568
699821d4e161b702e08a807a,12300032,1610612757,122,106.7,0.557,-12.1,100.5,0.584
699821d4e161b702e08a807b,12300029,50009,133.7,96.7,0.495,-33.7,102,0.517
699821d4e161b702e08a807c,12300031,1610612740,113.2,83.2,0.464,-29.6,105,0.485
699821d4e161b702e08a807d,12300024,1610612747,96.2,101.2,0.561,6.6,105.5,0.594
699821d4e161b702e08a807e,12300023,1610612738,104.1,113,0.575,11.3,97,0.621
699821d4e161b702e08a807f,12300023,1610612755,115.5,104.7,0.524,-11.3,97,0.552
699821d4e161b702e08a8080,12300024,1610612758,102.8,94.9,0.473,-6.6,105.5,0.498
699821d4e161b702e08a8081,12300022,1610612757,64.7,105.1,0.538,40.2,101.5,0.59
699821d4e161b702e08a8082,12300014,1610612764,75.9,131.9,0.672,58.3,108,0.711
699821d4e161b702e08a8083,12300017,1610612745,99,117.1,0.522,18.3,104,0.569
699821d4e161b702e08a8084,12300019,1610612753,101,108.5,0.51,15.2,104.5,0.543
699821d4e161b702e08a8085,12300018,1610612763,93.6,97.6,0.489,5.5,109,0.526
699821d4e161b702e08a8086,12300013,12315,119.4,119,0.574,2.7,103.5,0.595
699821d4e161b702e08a8087,12300016,1610612748,99.1,98.4,0.478,2.7,110.5,0.544
699821d4e161b702e08a8088,12300020,1610612746,95.1,99.5,0.441,4.9,103,0.497
699821d4e161b702e08a8089,12300021,1610612743,113.8,112.1,0.56,7.2,94.5,0.589
699821d4e161b702e08a808a,12300015,1610612739,100.9,97,0.541,0,106.5,0.567
699821d4e161b702e08a808b,12300015,1610612737,100.9,101.9,0.506,0,106.5,0.563
699821d4e161b702e08a808c,12300021,1610612756,121.1,109.9,0.558,-7.2,94.5,0.599
699821d4e161b702e08a808d,12300020,1610612762,100,92.6,0.45,-4.9,103,0.496
699821d4e161b702e08a808e,12300016,1610612766,101.8,98.6,0.441,-2.7,110.5,0.507
699821d4e161b702e08a808f,12300013,1610612742,122.1,113.8,0.551,-2.7,103.5,0.569
699821d4e161b702e08a8090,12300018,1610612749,99.1,88.7,0.418,-5.5,109,0.468
699821d4e161b702e08a8091,12300019,1610612740,116.2,97.4,0.453,-15.2,104.5,0.487
699821d4e161b702e08a8092,12300017,1610612754,117.3,95,0.462,-18.3,104,0.503
699821d4e161b702e08a8093,12300014,15022,134.3,73.7,0.365,-58.3,108,0.417
699821d4e161b702e08a8094,12300022,15020,105,65,0.337,-40.2,101.5,0.368
699821d4e161b702e08a8095,12300010,1610612752,108.1,110.1,0.53,5.9,99.5,0.579
699821d4e161b702e08a8096,12300011,1610612759,116.2,108.9,0.536,-2,105.5,0.565
699821d4e161b702e08a8097,12300012,1610612747,113.5,112.8,0.582,2.7,111,0.606
699821d4e161b702e08a8098,12300012,1610612751,116.2,111.4,0.58,-2.7,111,0.623
699821d4e161b702e08a8099,12300011,1610612760,114.2,110.9,0.485,2,105.5,0.54
699821d4e161b702e08a809a,12300010,1610612738,114,104.5,0.489,-5.9,99.5,0.523
699821d4e161b702e08a809b,12300008,1610612761,92.5,101.7,0.587,11.2,107.5,0.629
699821d4e161b702e08a809c,12300004,1610612749,100,100.9,0.541,1.9,102.5,0.57
699821d4e161b702e08a809d,12300006,1610612738,103.9,109.7,0.518,6.8,102.5,0.57
699821d4e161b702e08a809e,12300009,1610612762,98,101.8,0.512,6.2,97.5,0.536
699821d4e161b702e08a809f,12300007,1610612763,104.3,102.2,0.5,3.4,106.42,0.542
699821d4e161b702e08a80a0,12300005,1610612756,106.8,108.6,0.516,2.5,107.32,0.582
699821d4e161b702e08a80a1,12300005,1610612765,109.2,108.7,0.553,-2.5,107.32,0.573
699821d4e161b702e08a80a2,12300007,1610612754,107.6,97.9,0.46,-3.4,106.42,0.498
699821d4e161b702e08a80a3,12300009,1610612746,104.1,95.7,0.429,-6.2,97.5,0.478
699821d4e161b702e08a80a4,12300006,1610612755,110.7,102.6,0.479,-6.8,102.5,0.513
699821d4e161b702e08a80a5,12300004,1610612741,101.9,97.8,0.46,-1.9,102.5,0.489
699821d4e161b702e08a80a6,12300008,1610612758,103.7,90,0.449,-11.2,107.5,0.495
699821d4e161b702e08a80a7,12300003,1610612744,95,107.7,0.566,11.9,116.43,0.584
699821d4e161b702e08a80a8,12300002,1610612750,93.2,100,0.511,7.8,103,0.536
699821d4e161b702e08a80a9,12300002,1610612742,101,87.7,0.447,-7.8,103,0.473
699821d4e161b702e08a80aa,12300003,1610612747,106.9,93.6,0.478,-11.9,116.43,0.481
699821d4e161b702e08a80ab,12300001,1610612750,96.1,100.3,0.5,11.7,103,0.53
699821d4e161b702e08a80ac,12300001,1610612742,107.8,89,0.446,-11.7,103,0.471
699821d4e161b702e08a80ad,52300201,1610612748,93.8,113.6,0.549,22.9,96.5,0.605
699821d4e161b702e08a80ae,52300211,1610612740,103.2,109.7,0.559,6.2,95.5,0.579
699821d4e161b702e08a80af,52300211,1610612758,109.4,99.3,0.472,-6.2,95.5,0.502
699821d4e161b702e08a80b0,52300201,1610612741,116.7,89.7,0.451,-22.9,96.5,0.472
699821d4e161b702e08a80b1,52300111,1610612741,114.9,128.9,0.626,16.1,100.5,0.645
699821d4e161b702e08a80b2,52300101,1610612755,111.8,108.1,0.488,-0.1,93.5,0.546
699821d4e161b702e08a80b3,52300101,1610612748,111.7,111.4,0.5,0.1,93.5,0.529
699821d4e161b702e08a80b4,52300111,1610612737,131,109.1,0.511,-16.1,100.5,0.561
699821d4e161b702e08a80b5,52300131,1610612758,95.9,120.9,0.531,27,97,0.564
699821d4e161b702e08a80b6,52300121,1610612747,106,111.4,0.5,4,100,0.568
699821d4e161b702e08a80b7,52300121,1610612740,110,103.3,0.511,-4,100,0.532
699821d4e161b702e08a80b8,52300131,1610612744,122.9,95.8,0.475,-27,97,0.522
699821d4e161b702e08a80b9,42400407,1610612760,98.9,107.7,0.466,11.8,92.5,0.512
699821d4e161b702e08a80ba,42400407,1610612754,110.8,97.1,0.493,-11.8,92.5,0.55
699821d4e161b702e08a80bb,42400406,1610612754,90.1,104.9,0.495,16.8,101,0.524
699821d4e161b702e08a80bc,42400406,1610612760,106.9,88.8,0.473,-16.8,101,0.533
699821d4e161b702e08a80bd,42400405,1610612760,111.2,119.9,0.5,10,98.5,0.555
699821d4e161b702e08a80be,42400405,1610612754,121.2,108.8,0.518,-10,98.5,0.572
699821d4e161b702e08a80bf,42400404,1610612760,105.1,112.4,0.494,8.2,98.5,0.586
699821d4e161b702e08a80c0,42400404,1610612754,113.3,100.5,0.494,-8.2,98.5,0.55
699821d4e161b702e08a80c1,42400403,1610612754,105.9,114.1,0.571,10.1,100.5,0.613
699821d4e161b702e08a80c2,42400403,1610612760,116,104.7,0.532,-10.1,100.5,0.58
699821d4e161b702e08a80c3,42400402,1610612760,109.2,123.6,0.573,17.6,97.5,0.637
699821d4e161b702e08a80c4,42400402,1610612754,126.8,105.5,0.537,-17.6,97.5,0.573
699821d4e161b702e08a80c5,42400401,1610612754,106.8,107.5,0.585,2,102.5,0.608
699821d4e161b702e08a80c6,42400401,1610612760,108.8,104.2,0.454,-2,102.5,0.507
699821d4e161b702e08a80c7,42400306,1610612754,110.2,124.6,0.641,17.3,98,0.669
699821d4e161b702e08a80c8,42400306,1610612752,127.6,105.4,0.529,-17.3,98,0.554
699821d4e161b702e08a80c9,42400305,1610612752,96.9,108.1,0.539,16.4,97.5,0.562
699821d4e161b702e08a80ca,42400305,1610612754,113.3,95.2,0.473,-16.4,97.5,0.542
699821d4e161b702e08a80cb,42400315,1610612760,89.5,116.7,0.602,28.6,105,0.638
699821d4e161b702e08a80cc,42400315,1610612750,118.1,89.9,0.482,-28.6,105,0.513
699821d4e161b702e08a80cd,42400304,1610612754,116.3,120.3,0.585,8.7,104,0.637
699821d4e161b702e08a80ce,42400304,1610612752,125,117.3,0.537,-8.7,104,0.61
699821d4e161b702e08a80cf,42400314,1610612750,132,125.6,0.619,-2.1,97,0.654
699821d4e161b702e08a80d0,42400314,1610612760,129.9,129,0.589,2.1,97,0.614
699821d4e161b702e08a80d1,42400303,1610612754,111.6,100.5,0.474,-6.3,95,0.546
699821d4e161b702e08a80d2,42400303,1610612752,105.3,109.1,0.506,6.3,95,0.581
699821d4e161b702e08a80d3,42400313,1610612750,99,139.5,0.677,42.6,101.5,0.691
699821d4e161b702e08a80d4,42400313,1610612760,141.6,96.8,0.488,-42.6,101.5,0.535
699821d4e161b702e08a80d5,42400302,1610612754,121.1,119.7,0.596,2.8,91,0.618
699821d4e161b702e08a80d6,42400302,1610612752,123.9,113.3,0.542,-2.8,91,0.585
699821d4e161b702e08a80d7,42400312,1610612760,107.3,118.5,0.55,15.6,96,0.587
699821d4e161b702e08a80d8,42400312,1610612750,122.9,103.6,0.477,-15.6,96,0.523
699821d4e161b702e08a80d9,42400301,1610612754,126.2,127.4,0.585,2.8,96.91,0.614
699821d4e161b702e08a80da,42400301,1610612752,129,118.8,0.569,-2.8,96.91,0.605
699821d4e161b702e08a80db,42400311,1610612760,90.7,114.6,0.567,26.8,97,0.61
699821d4e161b702e08a80dc,42400311,1610612750,117.5,88.7,0.44,-26.8,97,0.477
699821d4e161b702e08a80dd,42400227,1610612760,92.1,123.1,0.552,34.2,100,0.587
699821d4e161b702e08a80de,42400227,1610612743,126.3,91.5,0.452,-34.2,100,0.496
699821d4e161b702e08a80df,42400216,1610612752,86.2,119.9,0.549,39.1,94.5,0.594
699821d4e161b702e08a80e0,42400216,1610612738,125.3,83.2,0.43,-39.1,94.5,0.448
699821d4e161b702e08a80e1,42400226,1610612743,103.9,113.2,0.535,11.7,103,0.595
699821d4e161b702e08a80e2,42400226,1610612760,115.5,103.8,0.527,-11.7,103,0.54
699821d4e161b702e08a80e3,42400215,1610612738,112.1,137.4,0.655,27.5,91,0.665
699821d4e161b702e08a80e4,42400235,1610612750,110,121.5,0.712,11,100,0.715
699821d4e161b702e08a80e5,42400235,1610612744,121,107.6,0.494,-11,100,0.533
699821d4e161b702e08a80e6,42400215,1610612752,139.6,104.5,0.432,-27.5,91,0.517
699821d4e161b702e08a80e7,42400205,1610612754,105,113.2,0.591,9,100,0.622
699821d4e161b702e08a80e8,42400225,1610612760,108.2,114.1,0.573,6,97.5,0.608
699821d4e161b702e08a80e9,42400225,1610612743,114.3,102.2,0.479,-6,97.5,0.511
699821d4e161b702e08a80ea,42400205,1610612739,114,101.7,0.439,-9,100,0.494
699821d4e161b702e08a80eb,42400234,1610612750,107.8,111,0.595,6.9,102,0.647
699821d4e161b702e08a80ec,42400214,1610612752,120.2,125.7,0.609,8.5,94,0.622
699821d4e161b702e08a80ed,42400214,1610612738,128.7,118.4,0.595,-8.5,94,0.625
699821d4e161b702e08a80ee,42400234,1610612744,114.7,108.4,0.482,-6.9,102,0.553
699821d4e161b702e08a80ef,42400204,1610612754,107.9,123.1,0.608,19.8,101,0.634
699821d4e161b702e08a80f0,42400224,1610612760,88.8,94.4,0.414,5.1,98,0.467
699821d4e161b702e08a80f1,42400224,1610612743,93.9,88.9,0.381,-5.1,98,0.454
699821d4e161b702e08a80f2,42400204,1610612739,127.7,109.4,0.529,-19.8,101,0.622
699821d4e161b702e08a80f3,42400213,1610612738,103.3,127.1,0.602,25.9,89.5,0.635
699821d4e161b702e08a80f4,42400233,1610612750,103.2,102.8,0.518,5.3,94,0.559
699821d4e161b702e08a80f5,42400233,1610612744,108.5,104,0.494,-5.3,94,0.537
699821d4e161b702e08a80f6,42400213,1610612752,129.2,104,0.431,-25.9,89.5,0.487
699821d4e161b702e08a80f7,42400223,1610612743,100,106,0.553,5.6,95.55,0.591
699821d4e161b702e08a80f8,42400203,1610612739,101,112.2,0.49,20.2,103.5,0.542
699821d4e161b702e08a80f9,42400203,1610612754,121.2,100,0.494,-20.2,103.5,0.548
699821d4e161b702e08a80fa,42400223,1610612760,105.6,97.5,0.428,-5.6,95.55,0.457
699821d4e161b702e08a80fb,42400232,1610612750,96.9,119.6,0.598,26.3,95.5,0.611
699821d4e161b702e08a80fc,42400232,1610612744,123.2,95.9,0.507,-26.3,95.5,0.534
699821d4e161b702e08a80fd,42400222,1610612760,101.9,140.8,0.652,42.7,103.5,0.711
699821d4e161b702e08a80fe,42400212,1610612752,94.7,94.4,0.483,0.1,95.5,0.503
699821d4e161b702e08a80ff,42400212,1610612738,94.8,88.6,0.415,-0.1,95.5,0.447
699821d4e161b702e08a8100,42400222,1610612743,144.7,97.2,0.466,-42.7,103.5,0.524
699821d4e161b702e08a8101,42400231,1610612744,94.6,105.8,0.494,9.6,94,0.529
699821d4e161b702e08a8102,42400202,1610612754,116.7,114.5,0.582,2.1,101.5,0.614
699821d4e161b702e08a8103,42400202,1610612739,118.8,114,0.494,-2.1,101.5,0.565
699821d4e161b702e08a8104,42400231,1610612750,104.2,90.3,0.424,-9.6,94,0.471
699821d4e161b702e08a8105,42400211,1610612752,104,106.3,0.523,1.9,91.92,0.537
699821d4e161b702e08a8106,42400221,1610612743,113.3,113.6,0.495,0.8,105.5,0.552
699821d4e161b702e08a8107,42400221,1610612760,114.2,109.9,0.495,-0.8,105.5,0.53
699821d4e161b702e08a8108,42400211,1610612738,105.9,101.5,0.428,-1.9,91.92,0.484
699821d4e161b702e08a8109,42400157,1610612744,100,114.5,0.585,15.7,89,0.599
699821d4e161b702e08a810a,42400201,1610612754,112,121.5,0.645,10.2,99.5,0.675
699821d4e161b702e08a810b,42400201,1610612739,122.2,111,0.505,-10.2,99.5,0.529
699821d4e161b702e08a810c,42400157,1610612745,115.7,98.6,0.44,-15.7,89,0.477
699821d4e161b702e08a810d,42400177,1610612743,104.1,119.7,0.583,19.6,97,0.605
699821d4e161b702e08a810e,42400177,1610612746,123.7,99.3,0.524,-19.6,97,0.551
699821d4e161b702e08a810f,42400156,1610612745,109.2,114.7,0.526,7,98.5,0.585
699821d4e161b702e08a8110,42400156,1610612744,116.2,103.2,0.494,-7,98.5,0.537
699821d4e161b702e08a8111,42400176,1610612746,119.3,122.5,0.57,5.4,88.5,0.599
699821d4e161b702e08a8112,42400126,1610612765,112.6,108.1,0.525,-1.8,102.5,0.591
699821d4e161b702e08a8113,42400126,1610612752,110.8,112.4,0.535,1.8,102.5,0.585
699821d4e161b702e08a8114,42400176,1610612743,124.7,114.2,0.589,-5.4,88.5,0.597
699821d4e161b702e08a8115,42400155,1610612745,118.4,131.4,0.635,14,98.5,0.692
699821d4e161b702e08a8116,42400165,1610612750,101.1,104.5,0.444,7.4,95,0.497
699821d4e161b702e08a8117,42400165,1610612747,108.4,100,0.494,-7.4,95,0.539
699821d4e161b702e08a8118,42400155,1610612744,132.3,114.1,0.49,-14,98.5,0.515
699821d4e161b702e08a8119,42400115,1610612738,95.7,126.9,0.651,33.3,93,0.693
699821d4e161b702e08a811a,42400175,1610612743,121.1,133.5,0.657,18.3,94.5,0.681
699821d4e161b702e08a811b,42400125,1610612765,106.2,103.1,0.471,2,97.5,0.526
699821d4e161b702e08a811c,42400135,1610612754,108.3,108.9,0.527,1.9,98.26,0.565
699821d4e161b702e08a811d,42400135,1610612749,110.2,110.9,0.561,-1.9,98.26,0.582
699821d4e161b702e08a811e,42400125,1610612752,108.2,101.1,0.483,-2,97.5,0.505
699821d4e161b702e08a811f,42400175,1610612746,139.4,121.9,0.591,-18.3,94.5,0.61
699821d4e161b702e08a8120,42400115,1610612753,129,94,0.42,-33.3,93,0.456
699821d4e161b702e08a8121,42400104,1610612739,84.7,136.6,0.674,57.6,97.5,0.711
699821d4e161b702e08a8122,42400154,1610612744,119.1,112.7,0.517,4.8,88.5,0.57
699821d4e161b702e08a8123,42400154,1610612745,123.9,116.9,0.565,-4.8,88.5,0.585
699821d4e161b702e08a8124,42400104,1610612748,142.3,83.3,0.416,-57.6,97.5,0.434
699821d4e161b702e08a8125,42400134,1610612754,109.6,134.8,0.711,26.2,94.5,0.727
699821d4e161b702e08a8126,42400114,1610612738,105.4,116.2,0.494,9.7,93,0.581
699821d4e161b702e08a8127,42400124,1610612765,98.9,96.4,0.47,0,94.5,0.508
699821d4e161b702e08a8128,42400164,1610612747,126.1,122.8,0.569,-4.6,92.5,0.621
699821d4e161b702e08a8129,42400164,1610612750,121.5,121.4,0.5,4.6,92.5,0.555
699821d4e161b702e08a812a,42400124,1610612752,98.9,97,0.456,0,94.5,0.475
699821d4e161b702e08a812b,42400114,1610612753,115.1,98.2,0.477,-9.7,93,0.506
699821d4e161b702e08a812c,42400134,1610612749,135.8,107.9,0.5,-26.2,94.5,0.534
699821d4e161b702e08a812d,42400103,1610612739,94.6,133.6,0.622,41.7,91.5,0.654
699821d4e161b702e08a812e,42400153,1610612744,100,107.7,0.511,10.6,93.5,0.538
699821d4e161b702e08a812f,42400174,1610612743,110,105.2,0.517,1,90.5,0.537
699821d4e161b702e08a8130,42400144,1610612763,114.7,109.3,0.538,-3.1,102.5,0.617
699821d4e161b702e08a8131,42400144,1610612760,111.7,111,0.473,3.1,102.5,0.535
699821d4e161b702e08a8132,42400174,1610612746,111,107.6,0.5,-1,90.5,0.521
699821d4e161b702e08a8133,42400153,1610612745,110.6,96.3,0.459,-10.6,93.5,0.482
699821d4e161b702e08a8134,42400103,1610612748,136.3,94.2,0.526,-41.7,91.5,0.541
699821d4e161b702e08a8135,42400163,1610612750,108.3,113.5,0.555,11.3,96.5,0.579
699821d4e161b702e08a8136,42400133,1610612749,102,115.1,0.556,17.4,98.5,0.593
699821d4e161b702e08a8137,42400113,1610612738,105.6,96.2,0.507,-3.4,90.5,0.556
699821d4e161b702e08a8138,42400113,1610612753,102.2,101.7,0.458,3.4,90.5,0.503
699821d4e161b702e08a8139,42400133,1610612754,119.4,98.3,0.506,-17.4,98.5,0.528
699821d4e161b702e08a813a,42400163,1610612747,119.6,105.3,0.583,-11.3,96.5,0.599
699821d4e161b702e08a813b,42400173,1610612746,92.2,128.1,0.59,40.7,89,0.614
699821d4e161b702e08a813c,42400123,1610612752,118.4,117.1,0.535,2,98,0.597
699821d4e161b702e08a813d,42400143,1610612760,108,114.5,0.529,7.2,99.5,0.567
699821d4e161b702e08a813e,42400143,1610612763,115.2,106.5,0.518,-7.2,99.5,0.572
699821d4e161b702e08a813f,42400123,1610612765,120.4,115,0.547,-2,98,0.593
699821d4e161b702e08a8140,42400173,1610612743,133,91.4,0.448,-40.7,89,0.484
699821d4e161b702e08a8141,42400152,1610612745,97.9,112.6,0.541,16.8,95.5,0.575
699821d4e161b702e08a8142,42400112,1610612738,113.6,117.8,0.525,8.8,88.5,0.577
699821d4e161b702e08a8143,42400102,1610612739,117.9,127.2,0.61,10.8,94.5,0.657
699821d4e161b702e08a8144,42400102,1610612748,128.7,120.4,0.617,-10.8,94.5,0.636
